genre,name,artists_name,album_name,album_release_date,duration_ms,popularity,track_number,uri
reggae,Volver a Verte (feat. Bryant Myers),"Sinfonico, Ñengo Flow, Bryant Myers",Volver a Verte (feat. Bryant Myers),2017-12-01,243320,54,1,spotify:track:44bEjoSheXn150gqU6azHH
reggae,Super Jon-Z (Residente Challenge),Jon Z,Super Jon-Z (Residente Challenge),2017-09-06,487011,68,1,spotify:track:2LzpOIEFP862EHojyakCS6
reggae,Corazon De Seda (feat. Ozuna),"Klasico, Ozuna",Los Que Gustan,2016-02-12,186976,73,10,spotify:track:0uRHot8ml8U8cYVwwzMwNT
reggae,Egoísta,"Ozuna, Zion & Lennox",Odisea,2017-08-25,247973,61,6,spotify:track:4X3CV9rXo3hQrkb0fzRAux
reggae,Chillax (feat. Ky-Mani Marley),"Farruko, Ky-Mani Marley",Visionary,2015-10-23,197840,71,8,spotify:track:1lxswgIpzV6HhENRvkflES
reggae,Dembow,Danny Ocean,Dembow,2017-12-08,215082,70,1,spotify:track:2EzRdhuoPyNJDlep7lnNf2
reggae,"Practicalo (feat. Kenai, Kevin Roldan & Mackie)","Dayme y El High, Kenai, KEVIN ROLDAN, Mackie","Practicalo (feat. Kenai, Kevin Roldan & Mackie)",2015-07-15,221062,62,1,spotify:track:6razrc9pRZCxhk8dEFdMSR
reggae,Bobo,J Balvin,Energía,2016-06-24,209426,69,4,spotify:track:5kdTuoKeqdnblCop75wMuX
reggae,DM - Remix,"Mueka, Cosculluela, J Balvin, Arcángel, De La Ghetto",DM Remix,2016-12-26,284653,59,1,spotify:track:4xlhd0SpVU3JRULB3Q9s4L
reggae,Ayer,"Amenazzy, Noriel",Ayer,2017-04-26,248039,59,1,spotify:track:26MuUuON17LfwBcIxH2qds
reggae,Oye niña,Xriz,Adicción,2015-03-10,221078,53,3,spotify:track:0OAU6Sht5HOWhkoZ8aLEuU
reggae,"Ahora Me Llama (Remix) [feat. Bryant Myers, Anonimus, Noriel, Brytiago & MikyWoodz]","Juhn, Bryant Myers, Anonimus, Noriel, Brytiago, Miky Woodz","Ahora Me Llama (Remix) [feat. Bryant Myers, Anonimus, Noriel, Brytiago & MikyWoodz]",2016-04-19,348768,61,1,spotify:track:2oSLptm3VY9mVhxvCNKpfw
reggae,Devolver El Tiempo,"Jamby El Favo, Galindo Again",Devolver El Tiempo,2017-10-12,222293,66,1,spotify:track:4jrZueYtl4y2beuApR4Bu4
reggae,Tu No Metes Cabra - Remix,"Bad Bunny, Daddy Yankee, Anuel AA, Cosculluela",Tu No Metes Cabra Remix,2017-10-25,331440,65,1,spotify:track:6ipDE6Y0xrjEeaBTuPfW1K
reggae,Carnaval,Maluma,PB.DB. The Mixtape,2015-03-06,212040,63,4,spotify:track:1VG7hlZpY73n8h8NgidVTh
reggae,Vibora,Ñengo Flow,Real G4 Life Vol. 3,2017-02-10,214853,52,9,spotify:track:3FZdzqLffA1WDE3WVDcGRF
reggae,Siente El Boom,"Boy Wonder CF, Tito ""El Bambino"", Randy",Chosen Few: Grandes Exitos,2013-06-04,192040,73,3,spotify:track:57zpFPybSWc4aNwDHV0kBo
reggae,Si No Te Quiere,Ozuna,Odisea,2017-08-25,226106,66,16,spotify:track:5BHd0eLqg3c58QwyohoYga
reggae,Vacaciones,Wisin,Victory,2017-12-01,238813,65,10,spotify:track:1rXojdsUqqxGj2WCmJGWHP
reggae,Ponte en Posicion,"Darell, Ñengo Flow, Sinfonico",Ponte en Posicion,2016-10-08,252280,54,1,spotify:track:0zEEUym5AdnJf0ZY1uqMwM
reggae,En Que País,Bryant Myers,En Que País,2016-12-16,210628,60,1,spotify:track:7B1hXzq4zemjlaEJ2C27KB
reggae,Tacos Altos,"Farruko, Arcángel, Noriel, Bryant Myers, Alex Gargola",Tacos Altos,2017-11-16,306946,60,1,spotify:track:66pK7thQ0yw1xlqw8AQSlw
reggae,En Otra Dimension,Bryant Myers,En Otra Dimension,2016-04-02,228089,60,1,spotify:track:1TL41sUOYlwB8kCpXsCFTe
reggae,El Matadero,"Plan B, Alexis y Fido",Love And Sex,2014-08-25,234986,52,5,spotify:track:1L7x4sVrn3qFEe7pNhxR99
reggae,Señorita,Abraham Mateo,AM,2013-11-11,200853,53,1,spotify:track:2i3vslhuXq4h2tYajAbHzS
reggae,Adderall,"Almighty, Mym",Adderall,2016-11-26,219090,59,1,spotify:track:5jpP8GYGdDNNn17A4HFJdH
reggae,Quiero Repetir,"Ozuna, J Balvin",Odisea,2017-08-25,200986,69,8,spotify:track:0MIcPSq9n2z5H8TAfEstri
reggae,Sábado Rebelde,"Daddy Yankee, Plan B",Sábado Rebelde,2015-02-24,240266,66,1,spotify:track:00C97lUG7Y0TY0KLv7p32h
reggae,Tumba la Casa - Remix,"Alexio, Daddy Yankee, Nicky Jam, Farruko, Arcángel, De La Ghetto, Zion, Ñengo Flow",Tumba la Casa (Remix),2015-08-15,477600,64,1,spotify:track:0Wow8A03JUTTeaMuYexCwi
reggae,Krippy Kush,"Farruko, Bad Bunny, Rvssian",TrapXficante,2017-09-15,230520,65,3,spotify:track:7FfpP3YZ6fOWMdxkIAtud9
reggae,Soy Peor - Remix,"Bad Bunny, J Balvin, Ozuna, Arcángel",Soy Peor Remix,2017-06-22,315846,66,1,spotify:track:1RijmOnza5p9CzaFKr8W1Y
reggae,El Tiburón (The Shark),Henry Mendez,Dale Mambo,2014-06-03,223577,49,12,spotify:track:01uMKtUs3Ubu6ZrWhO96cn
reggae,Fronteo,Plan B,Love And Sex,2014-08-25,203973,55,1,spotify:track:6T92lyRgRQJ2VMttho67BI
reggae,Seduceme,Anuel AA,Seduceme,2017-05-26,189414,64,1,spotify:track:0CFbNr5EMYhLbWHai5V8fa
reggae,"La Llamada (Remix) [feat. Brytiago, Bryant Myers, Darkiel & Almighty]","Noriel, Brytiago, Bryant Myers, Darkiel, Almighty","La Llamada (Remix) [feat. Brytiago, Bryant Myers, Darkiel & Almighty]",2016-06-18,368466,61,1,spotify:track:1MlskGK4ubv2Nx1TzFMx1n
reggae,En la Intimidad,Ozuna,En la Intimidad,2016-08-06,256183,66,1,spotify:track:45qvBgXbCxkmRYKNJQFm3g
reggae,69 - Remix,"Anuel AA, Ozuna",69 (Remix) [feat. Ozuna],2015-10-15,258533,55,1,spotify:track:6qwX55K2sBXuJqZpE1FptM
reggae,Bajen Pa' Aca,"Bryant Myers, Noriel",Bajen Pa' Aca,2017-04-21,291456,56,1,spotify:track:06jBPN4e0o1flRVWjHO6fX
reggae,Amantes,"Greeicy, Mike Bahía",Amantes,2017-11-03,235424,73,1,spotify:track:3IyPnNX142pvWx6D5CiimD
reggae,Esclava - Remix,"Bryant Myers, Anuel AA, Anonimus, Almighty",Esclava (Remix),2016-05-01,281545,62,1,spotify:track:2Mgur7BKnpr7OG3izSNFTA
reggae,Si Tu Quiere,"Yampi, Ozuna, Anuel AA, Pusho",Si Tu Quiere (feat. Pusho),2017-06-16,273581,61,1,spotify:track:5V4yvEt9xG3jB1xJp3fNmM
reggae,El Desorden,"Ozuna, Daddy Yankee, Plan B",El Desorden,2017-11-17,190243,60,1,spotify:track:0JOUrhZGMCx3lk9VosAQWl
reggae,Besas Tan Bien - Bonus Track,Farruko,Imperio Nazza (Farruko Edition),2013-05-26,184215,69,3,spotify:track:5Hqxu31lSOCdgMKxZvb9Mt
reggae,"Obsession (Spanish Remix) [feat. Bryant Myers, Anonimus, Young Izak & Sam Sage]","Super Yei, Bryant Myers, Anonimus, Young Izak, Sam Sage","Obsession (Spanish Remix) [feat. Bryant Myers, Anonimus, Young Izak & Sam Sage]",2017-08-07,286223,52,1,spotify:track:3xgcjflvk3iPTs20WwFApq
reggae,Mia,"Darell, Ñengo Flow, Jory Boy",Mia,2017-06-30,272680,63,1,spotify:track:0ZvpayEzWwfmGuQODaD3bL
reggae,Shaky Shaky,Daddy Yankee,Shaky Shaky,2016-04-08,234320,67,1,spotify:track:7gcMKL3lnDxsp4bIXyv6Zk
reggae,Igual Que Ayer,R.K.M & Ken-Y,Masterpiece: Nuestra Obra Maestra,2016-11-04,232560,74,4,spotify:track:2WHctubxf8LzrGr62cLz3d
reggae,"Maliante Hp (Remix) [feat. Anuel Aa, Farruko, Almighty, Darkiel, Bryant Myers, Nio Garcia & Noriel]","Benny Benni, Anuel AA, Farruko, Almighty, Darkiel, Bryant Myers, Nio Garcia, Noriel","Maliante Hp (Remix) [feat. Anuel Aa, Farruko, Almighty, Darkiel, Bryant Myers, Nio Garcia & Noriel]",2016-08-13,371232,61,1,spotify:track:3HM8I6kvuUF4aOCbSr9Mn5
reggae,Amigos y Enemigos,"Trap Capos, Noriel",Trap Capos: Season 1,2016-10-07,251720,59,4,spotify:track:4q6ohsQczyjwHyiszG4PkN
reggae,Nota de Amor (feat. Daddy Yankee),"Wisin, Carlos Vives, Daddy Yankee",Los Vaqueros: La Trilogía,2015-09-04,232373,67,8,spotify:track:4YW2Fr25fHwUt6qgvM1iE1
reggae,Por Siempre,Cali Y El Dandee,3 A.M. (Deluxe),2014-01-01,211586,50,9,spotify:track:2YFJG4WtA9zuNB9qkHcOyb
reggae,Los Intocables,"Ñengo Flow, Sinfonico, Anuel AA",Los Intocables,2017-04-28,218560,60,1,spotify:track:7c4yAAw0SpPajWTvQRzMMO
reggae,Cara de cul,Oques Grasses,You Poni,2016-04-22,246213,48,2,spotify:track:42a9IfN7PYFNg3dnlm1vnm
reggae,Un Bellaqueo,"Ozuna, Pusho, Alexio, Juanka",Un Bellaqueo,2016-06-22,218592,60,1,spotify:track:7vNt6L1pQRjPPEvb03jpyt
reggae,Por el Momento (feat. Plan B),"Nicky Jam, Plan B",Fénix,2017-01-20,218306,69,3,spotify:track:1GZZELGFwWsi2oLE1v1eyQ
reggae,No Forcen,"Anuel AA, Ozuna, Yampi",No Forcen,2017-01-01,199942,60,1,spotify:track:73QQz8PQ5KhiiNFVfxcuPM
reggae,Yo Te Lo Dije,J Balvin,La Familia,2013-07-15,220853,65,15,spotify:track:4Qup5wrYCm9I4dJHxmoRJY
reggae,Mamasita Mala (feat. Ozuna),"Ñengo Flow, Ozuna",Real G4 Life Vol. 3,2017-02-10,227571,58,7,spotify:track:5gruJ17yUyEcZrxOvOj1d7
reggae,Down,R.K.M & Ken-Y,Masterpiece: Nuestra Obra Maestra,2016-11-04,225693,74,3,spotify:track:0t0WIrjRcvgBAwLlby2gsZ
reggae,En Su Nota,"Santana the Golden Boy, Noriel, Baby Rasta, Bryant Myers, Anonimus, Brytiago","En Su Nota (feat. Noriel, Baby Rasta, Bryant Myers, Anonimus & Brytiago)",2016-07-12,322680,60,1,spotify:track:7DWgF6bsbk9ITB91GfGK6N
reggae,Privado,"Rvssian, Nicky Jam, Farruko, Arcángel, Konshens",Privado - Single,2016-11-18,260127,65,1,spotify:track:0nPGZNoj1fUNMQdNCwEeda
reggae,Donde Llegamos (Mambo Version) [feat. Chiko Swagg],"Ñengo Flow, Chiko Swagg",Donde Llegamos (Mambo Version) [feat. Chiko Swagg],2015-08-04,158641,50,1,spotify:track:5VaResG8xItOVodAGh50Wa
reggae,Tarara - Remix,"Alexio, Farruko, Ozuna, Arcángel, Zion, Cosculluela",Tarara (Remix),2016-08-15,347808,58,1,spotify:track:0dM8ILgcpEJP4fPxgx8hjD
reggae,Perdido En Tus Ojos,"Don Omar, NATTI NATASHA",The Last Don II,2015-06-16,234080,62,3,spotify:track:0Mk48GaMgw0qz0auSymuHd
reggae,Una Noche Más,"KEVIN ROLDAN, Nicky Jam",The Beginning,2017-01-20,216000,64,4,spotify:track:4HLGAcqh05iAqsCCs8ayrq
reggae,Salgamos,"KEVIN ROLDAN, Andy Rivera, Maluma",The Beginning,2017-01-20,229011,69,3,spotify:track:6gI7UZyH9wwAaRfcF070Hz
reggae,Obsesionado,Farruko,Visionary,2015-10-23,211813,66,3,spotify:track:5Jt4zdXTd9y1zxihiNYQI1
reggae,Fullar sempre,Oques Grasses,You Poni,2016-04-22,220960,47,3,spotify:track:2ud3FzT13glRPIp2p6fgd6
reggae,Por Qué Sigues con Él,Bryant Myers,Por Qué Sigues con Él,2016-07-12,184737,54,1,spotify:track:2JdVOM2pB8xZj9Knd3V8S6
reggae,Jungle,Tash Sultana,Notion,2017-03-01,315602,72,4,spotify:track:1KTObLMW9mwk2iPjP3daHb
reggae,Juraste,"Justin Quiles, Sky Rompiendo, Farruko, Ñengo Flow",Juraste,2017-11-24,246796,53,1,spotify:track:6Bwp9axnkcgCRyBi1T32G1
reggae,Munchies de Mujeres,Amenazzy,Munchies de Mujeres,2015-12-29,189204,54,1,spotify:track:6v1ZOv7pkMQlZJPStnG7ax
reggae,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)","De La Ghetto, Yandel, Ñengo Flow, Daddy Yankee","Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",2015-08-28,315440,64,1,spotify:track:0LQsM0KYkSyCdN6TCo63vp
reggae,Bella,Wolfine,Bella,2017-09-27,197120,68,1,spotify:track:68sQIehHsGohLMgcP5nlND
reggae,47,"Anuel AA, Ñengo Flow, Sinfonico",47,2016-11-25,253800,59,1,spotify:track:34a6O6qdKdD1UwbGq9USEh
reggae,Real Love,"Gotay ""El Autentiko""",El Del Vibrato,2013-10-29,230893,64,2,spotify:track:75wtugYpepfnAzjVH6twz4
reggae,Mi Vecinita,Plan B,Mi Vecinita,2014-07-19,183320,69,1,spotify:track:24Ys3m6hKQJlftrhCYSwgP
reggae,Me Curare,Justin Quiles,Me Curare,2015-02-23,215875,56,1,spotify:track:05xKnnH3CVhY9UfD460sKI
reggae,Te Recordaré Bailando,Don Omar,The Last Don II,2015-06-16,213240,55,7,spotify:track:12ajClWUHnrqZOeefJxVsU
reggae,Freakytona,"Boy Wonder CF, Plan B",Chosen Few: Grandes Exitos,2013-06-04,185640,69,4,spotify:track:5Ps2ZqATo5drFSEHtpp8lt
reggae,Vaivén,Daddy Yankee,Vaivén,2015-09-18,224333,56,1,spotify:track:4gv9eyEf7cXViNTBXS2g5C
reggae,Apaga el Celular (feat. Bryant Myers),"Juhn, Bryant Myers",Apaga el Celular (feat. Bryant Myers),2017-05-19,257573,57,1,spotify:track:30FxtmJYU2wV9WAZA2E3Ts
reggae,La Chanty - Remix,"Amenazzy, Arcángel",La Chanty (Remix),2016-05-01,259970,57,1,spotify:track:1CoB1JcHv2EhJ6jLUydAFp
reggae,Como Antes (feat. Wisin),"Yandel, Wisin",#Update,2017-09-08,210773,64,1,spotify:track:5YzA563GXTuwQaRq24z1k5
reggae,"Puerta Abierta (feat. Bad Bunny, Noriel)","Juhn, Bad Bunny, Noriel","Puerta Abierta (feat. Bad Bunny, Noriel)",2017-04-06,237960,57,1,spotify:track:3fRyX1pLpBrP2Y872UVYYy
reggae,Armao 100pre Andamos - Remix,"Anuel AA, Bryant Myers, The Secret Panda, Ñengo Flow, Darell, Alexio, Juanka",Armao 100pre Andamos (Remix),2017-09-03,335741,56,1,spotify:track:0fHHphf4GsCyYdQr6TS1TN
reggae,Loco Enamorado,"Abraham Mateo, Farruko, Christian Daniel",Loco Enamorado,2017-06-23,252200,59,1,spotify:track:4N1c5rmWOzRmB9SMacr5wB
reggae,Esta Cabron,"Ñejo, Gotay ""El Autentiko""",Esta Cabron,2015-08-28,231964,58,1,spotify:track:4Eyu15AuNR2MSLZiqWGxO0
reggae,Coronamos,"Lito Kirino, Anuel AA",Coronamos,2016-06-25,188333,60,1,spotify:track:6H1XQeSmnfImLOcdFn5x43
reggae,Check,Anuel AA,Check,2016-07-03,231262,59,1,spotify:track:6rmgQD5CfzZwZQCjnSz9Vq
reggae,No Quiere Enamorarse,Ozuna,Odisea,2017-08-25,213160,64,14,spotify:track:0blbSxZHy1pPxAB2ZZLx9E
reggae,Prometo Olvidarte,Tony Dize,La Melodia De La Calle 3rd Season,2015-04-07,240186,61,17,spotify:track:1nZVmbL0vlJpIE4cyk698R
reggae,Llueve El Amor,"Tito ""El Bambino""",Invencible (El Patrón),2014-03-26,237013,65,1,spotify:track:3pYegUivr1Aw9RzrLlUmDZ
reggae,Soledad,Don Omar,The Last Don II,2015-06-16,192053,51,1,spotify:track:4joRJ9BbN4S3PxvCehX73Y
reggae,Rompe la Cintura,Alexis y Fido,La Esencia,2014-04-01,237160,61,15,spotify:track:1ASo4at1j2HwIZLujwl7yp
reggae,Cositas Que Haciamos (feat. Farruko),"Musicologo Y Menes, Farruko","Los De La Nazza the Collection, Vol. 1",2013-11-18,244181,71,10,spotify:track:6V2Y0Anhyq538bSVyWVt47
reggae,Snap Chat - Remix,"Lary Over, Anuel AA",Snap Chat - Remix,2016-06-22,345250,47,1,spotify:track:0JwZol3GIdjeULkIIwyJyB
reggae,Cuentale,"Casper Magico, Anuel AA",Cuentale,2017-06-20,195386,57,1,spotify:track:5sgWUUvFcDrZ0NwtoUu6VZ
reggae,De Camino a Marte - Remix,"Bryant Myers, Almighty, Juanka, Brytiago, Darkiel, Noriel, Darell",De Camino a Marte (Remix),2016-09-07,313051,54,1,spotify:track:6ekSFQHV9c8pLFipyWQVqM
reggae,Mi Gente,"J Balvin, Willy William",Mi Gente,2017-06-30,189440,70,1,spotify:track:4ipnJyDU3Lq15qBAYNqlqK
reggae,Lean,"Amenazzy, Bad Bunny, Lito Kirino",Lean,2017-08-23,228676,56,1,spotify:track:4zQJf65ZNkPgEl3i622bbA
reggae,Me Matas,R.K.M & Ken-Y,Masterpiece: Nuestra Obra Maestra,2016-11-04,196360,71,7,spotify:track:5mVcyopMGY8dSpN1ZyaBUD
reggae,Si No Te Enamoras,KEVIN ROLDAN,The Beginning,2017-01-20,242986,62,6,spotify:track:6vtFApLsXuSSiBRmpf81nW
reggae,Adderall (feat. Almighty),"Musicologo Y Menes, Almighty",Los De La Nazza the Collection 3,2017-02-25,218862,55,1,spotify:track:4zBXbdLb6RDaGrLb7Z6Y8a
reggae,Fanática Sensual - Remix,"Plan B, Nicky Jam",Fanática Sensual,2015-06-02,263800,52,1,spotify:track:2B8yclwRqMJy4QGdm0YcaE
reggae,Candy,Plan B,Candy,2013-09-14,207528,76,1,spotify:track:2YAQa5dl4GWo0GuVliWvdR
reggae,Contigo Me la Vivo,"Jamby El Favo, Ele A El Dominio, Jon Z",Contigo Me la Vivo,2017-11-27,259959,63,1,spotify:track:1bqAsu1iq9uyI2P7PLgZN1
reggae,Medication,"Damian Marley, Stephen Marley",Stony Hill,2017-07-21,222466,71,5,spotify:track:2WQKHNETUytUGsD32TTNeO
reggae,La Chanty,Amenazzy,La Chanty,2015-07-27,277786,52,1,spotify:track:6ngGJ6ZxRFFf8sQPxcRsSg
reggae,Pa Que Lo Bailes,Henry Mendez,Pa Que Lo Bailes,2016-06-10,206136,45,1,spotify:track:4l0Qu2mpoVTWquKqbJXR4H
reggae,Instagram,Justin Quiles,La Promesa,2017-03-10,203272,55,6,spotify:track:2PYKGjctgA3Sswew6ocyob
reggae,Amor de Calle,"Anonimus, Anuel AA, Alexis",Amor de Calle,2016-08-06,235349,55,1,spotify:track:27u7Ij3wgUs5rbn1OR8Qc9
reggae,Bailame Despacio,"Xantos, Dynell",Revolucionario,2015-10-21,240000,57,2,spotify:track:4OaTpLJIa2harufGxfOPUu
reggae,Tiempos,"Farruko, Musicologo, Menes",Imperio Nazza Farruko Edition,2017-02-21,194837,55,8,spotify:track:6Mu8wipko66az8f3GxVtCl
reggae,Crecia,"Justin Quiles, Bad Bunny, Almighty",Crecia,2017-01-27,270000,57,1,spotify:track:7GfSJBI4qbAG40RTa9jhVu
reggae,Mayores,"Becky G, Bad Bunny",Mayores,2017-07-14,202453,63,1,spotify:track:7JNh1cfm0eXjqFVOzKLyau
reggae,Bailame Despacio,"Xantos, Dynell",Revolucionario,2015-10-26,240006,55,2,spotify:track:3RyZEdTyJlARGByMo3cUiQ
reggae,Whyne Whini,Ñengo Flow,Real G4 Life Vol. 3,2017-02-10,243973,56,4,spotify:track:1Ae5TsePxbgKkfXulvJyey
reggae,Plakito (feat. El General Gadiel & Farruko) - Remix,"Yandel, El General Gadiel, Farruko",Legacy - De Líder a Leyenda Tour (Deluxe Edition),2015-02-03,206066,52,19,spotify:track:1WmiclR92NBBRbgqS4hXsQ
reggae,Ginza - Remix,"J Balvin, Yandel, Farruko, Nicky Jam, De La Ghetto, Daddy Yankee, Zion, Arcángel, Sky Rompiendo, Alejandro ""Mosty"" Patiño",Ginza (Remix),2015-12-18,373960,57,1,spotify:track:1tJw60G9KHl7fYVdQ2JDgo
reggae,Solo Piensa,"Mackie, J Alvarez, Ñengo Flow",Iluminado,2016-11-29,198626,49,9,spotify:track:6OMzqkKOHqC2z7pVEYU7dm
reggae,GPS (feat. French Montana),"Maluma, French Montana",GPS (feat. French Montana),2017-11-24,216306,64,1,spotify:track:3t6j6WNv2OSn6qm5Vxynub
reggae,Panamera - Remix,"Bad Bunny, Arcángel, Almighty, Black Jonas Point, Quimico Ultra Mega",Panamera (Remix),2017-07-28,296112,56,1,spotify:track:3fxA2cyH4qLZEm7DcAvZQp
reggae,Baby Boo (feat. Cosculluela),"Wise ""the Gold Pen"", DJ Luian, Cosculluela",14F,2015-07-14,214986,58,9,spotify:track:500HSQBjUOuQBcU212N5pt
reggae,Amiga de ningú,Oques Grasses,You Poni,2016-04-22,229586,44,1,spotify:track:7mILkJdHA3ksBGu5xvbc57
reggae,Ahora Me Llama,"KAROL G, Bad Bunny",Ahora Me Llama,2017-05-26,233293,61,1,spotify:track:4jhIWuW51XDplWJRfnG7AU
reggae,Esbarzers,La Gossa Sorda,La Polseguera,2014-07-11,265386,44,4,spotify:track:7tiu52iT5YeFY7QhOCpmOs
reggae,Mi corazón (feat. Buxxi),"Xriz, Buxxi",Mi corazón (feat. Buxxi),2016-05-06,203500,46,1,spotify:track:11S6IMRsMsqXUMKQCJiJyO
reggae,Gure Kaiola,Glaukoma,Kalima,2017-08-31,270812,44,6,spotify:track:21xAC4fetn2FAPtM9pmYDh
reggae,Tentandome,"J Alvarez, Anuel AA",The New Wave Mixtape,2016,246560,58,4,spotify:track:65vnBvUv3EZRwPCutFlYFM
reggae,Cristiniando,"Alexio La Bruja, Farruko, Anuel AA",Cristiniando,2017-02-04,256744,56,1,spotify:track:0x0TMM9qZ3PkFiNFlW4r34
reggae,Loco Por Verte,Jamby El Favo,Loco Por Verte,2017-05-26,196253,59,1,spotify:track:4M9SncVmPbOfFfQckBc3yX
reggae,Si No Te Quiere - Remix,"Ozuna, Arcángel, Farruko",Si No Te Quiere Remix,2016-07-08,304248,58,1,spotify:track:7x3DmVAK13eKmgWOdtQ6d3
reggae,Jersey (feat. Darell),"Anuel AA, Ñengo Flow, Darell",Jersey (feat. Darell),2016-04-15,218253,54,1,spotify:track:1e1uMbclHAbJbcXOpiW8Fg
reggae,Quan caminàvem,Aspencat,Essència,2013-05-05,234893,43,5,spotify:track:4DT0LPAOwvN8vKXsKHeRLn
reggae,Carmesí,Vicente Garcia,A la Mar,2016-08-26,181466,64,3,spotify:track:3fk5fBFB27GbWGATdBpOgr
reggae,Ocean Park,"Justin Quiles, Los De La Nazza",Imperio Nazza: Justin Quiles Edition,2016-01-22,212911,52,3,spotify:track:0pEppwNtbCMSAwsYcRNfUp
reggae,Me Llamas,"Arcángel, Mark B., De La Ghetto, Bad Bunny, Amenazzy",Me Llamas,2016-11-09,327999,57,1,spotify:track:3LgtCt7CVhMvNSMGoQD9i1
reggae,Pierdo la Cabeza,Zion & Lennox,Pierdo la Cabeza,2014-11-04,222040,64,1,spotify:track:53LxOQIcSZe71SF9IS0Z7b
reggae,Freedom (feat. Ras Telford),"Iseo & Dodosound, Ras Telford",Cat Platoon,2015-04-23,249230,54,1,spotify:track:3SzpESUOkubkzeex0CVeUc
reggae,La Curiosidad,Maluma,PB.DB. The Mixtape,2015-03-06,219186,63,2,spotify:track:3AtfmXxTKKn0QIEbdRRvJI
reggae,Ay Mami (La Sociedad Del Dinero) [Millionaire Trap],"Tito ""El Bambino"", Bryant Myers",Ay Mami (La Sociedad Del Dinero) [Millionaire Trap],2016-10-31,226186,61,1,spotify:track:0sfp8mcGLbHPgoWDskWGyy
reggae,La Oportunidad - Remix,"Rauw Alejandro, Myke Towers, Lyanno, Chris Wandell, Papi Sousa, Alvaro Diaz","La Oportunidad (Remix) [feat. Myke Towers, Lyanno, Chris Wandell, SOUSA & Álvaro Díaz]",2017-08-04,350559,51,1,spotify:track:3VYkT2fjwgdbeygbzZBJRV
reggae,Mil Lágrimas,Nicky Jam,Fénix,2017-01-20,208346,65,15,spotify:track:5EFAloMY9VlEKrjllKoXjL
reggae,Soy Esclavo de Tu Cuerpo,"Yampi, Anuel AA",El Yamposo (24 Kilates Edition),2014-02-28,195571,55,9,spotify:track:73gfHKufFmtlEBfPhfXrca
reggae,Dulcito e Coco,Vicente Garcia,A la Mar,2016-08-26,189066,62,2,spotify:track:7Li9u5C7CNLvqOqhrhZEML
reggae,Entre Luca Y Juan Mejía,Vicente Garcia,Entre Luca Y Juan Mejía,2015-02-04,227013,62,1,spotify:track:1FFwPJxL60iQPSmXK81t6q
reggae,Encantadora (feat. Farruko & Zion & Lennox) - Remix,"Yandel, Farruko, Zion & Lennox, Egbert Rosa aka Haze",Encantadora (feat. Farruko & Zion & Lennox) [Remix],2016-03-18,252493,59,1,spotify:track:0EpFfFZpCuqYFzHvxOtrZS
reggae,Fer-te feliç,Oques Grasses,You Poni,2016-04-22,258105,43,10,spotify:track:20r1pb7hHS90EG6LzOjnA1
reggae,Vamo a Busal,Jowell & Randy,Vamo a Busal,2014-12-13,240000,65,1,spotify:track:0ySExWMtzlVKO70rPYEz84
reggae,No Quiere Enamorarse - Remix,"Ozuna, Daddy Yankee",No Quiere Enamorase (Remix),2016-03-24,239205,58,1,spotify:track:0XC9N5n8osww4bfsPuNMpS
reggae,Si No Te Tengo,Green Valley,Hijos de la Tierra,2014-03-22,329026,50,8,spotify:track:1LCgOcsRa87qeCZRojmQ7d
reggae,Me Niegas Remix,"Baby Rasta y Gringo, Jory Boy, Ñengo Flow",Me Niegas Remix,2017-09-25,256306,54,1,spotify:track:393Tvwm1h1gMaKF8mOQQvu
reggae,Gotas de Sudor Remix (feat. Ñengo Flow),"Jetson El Super, Sniper SP, Ñengo Flow",Versatilidad y Contenido,2016-12-23,273665,53,4,spotify:track:7sOnZHekPZQMidFtpPxIvO
reggae,Coet,Oques Grasses,Digue-n'hi com vulguis,2014-03-04,221092,43,2,spotify:track:3pwHFHN2VkvMfcZ49Fa2qS
reggae,Blockia,"Bad Bunny, Farruko, DJ Luian, Mambo Kingz",Blockia,2017-05-19,201739,56,1,spotify:track:3uPLiBTUgz7wrGJ2mw1rzM
reggae,Espina de Rosas,Andy Rivera,Espina de Rosas,2017-04-06,194572,65,1,spotify:track:4XOXxyesLmj3tF2yHB3kU7
reggae,Maliante Hp (feat. Anuel Aa),"Benny Benni, Anuel AA",Maliante Hp (feat. Anuel Aa),2016-04-12,253493,55,1,spotify:track:0OSfgoNpqSIPxmfK9chDPi
reggae,Sexy,Oques Grasses,Digue-n'hi com vulguis,2014-03-04,196229,42,4,spotify:track:5x6JZDOe3azL97DogB4pOF
reggae,Trepate,"Sixto Rein, Lary Over, Bad Bunny, EZ El Ezeta",Trepate,2017-04-07,260706,52,1,spotify:track:54Jbp9l25XPwT0hXvpULRh
reggae,Rude,MAGIC!,Rude,2013-10-11,224773,67,1,spotify:track:3tCwjWLicbjsMCvXhN0WOE
reggae,Vas a Repetirlo,Amenazzy,Vas a Repetirlo,2016-10-21,188447,48,1,spotify:track:5eimtrBanMuyZdwuhySbA9
